Actual,Predicted,Residual,Absolute Error
0.011127192743996216,0.011127628944326406,-4.3620033018942905e-07,4.3620033018942905e-07
0.011134404682376411,0.011134171864688007,2.328176884041494e-07,2.328176884041494e-07
0.011140713019807862,0.011140881993369862,-1.6897356200015756e-07,1.6897356200015756e-07
0.011115448378012163,0.011116910153519857,-1.4617755076939964e-06,1.4617755076939964e-06
0.011140476967819187,0.011140881993369862,-4.050255506746203e-07,4.050255506746203e-07
0.01114143674062013,0.011141611430596745,-1.7468997661439223e-07,1.7468997661439223e-07
0.011140244964171821,0.011139640597219764,6.043669520568173e-07,6.043669520568173e-07
0.01114038815137091,0.011140881993369862,-4.938419989521797e-07,4.938419989521797e-07
0.011123629070230198,0.01112363787061358,-8.800383382093213e-09,8.800383382093213e-09
0.011117271351722746,0.011116910153519857,3.611982028889349e-07,3.611982028889349e-07
0.011141330080991807,0.011140977886998344,3.5219399346225755e-07,3.5219399346225755e-07
0.011140387467869065,0.011139465606227597,9.218616414674585e-07,9.218616414674585e-07
0.011141691143788799,0.011141892684010168,-2.015402213693951e-07,2.015402213693951e-07
0.011112894131523445,0.011111597592759282,1.2965387641630799e-06,1.2965387641630799e-06
0.011140073559906124,0.011139640597219764,4.329626863593117e-07,4.329626863593117e-07
0.011140008309179366,0.011140056549911579,-4.82407322126982e-08,4.82407322126982e-08
0.011129518798926258,0.011129406736403467,1.1206252279079287e-07,1.1206252279079287e-07
0.011141018996488825,0.011140881993369862,1.3700311896243378e-07,1.3700311896243378e-07
0.01114194278778972,0.011141113708029522,8.290797601992472e-07,8.290797601992472e-07
0.011141604863560615,0.0111416421337654,-3.727020478523635e-08,3.727020478523635e-08
0.01109948692044154,0.011100269954620852,-7.830341793128859e-07,7.830341793128859e-07
0.01114240602533513,0.0111422182503433,1.8777499182984214e-07,1.8777499182984214e-07
0.011100643132140497,0.011097253967963922,3.3891641765745883e-06,3.3891641765745883e-06
0.011141026670838714,0.011141338958289388,-3.122874506732154e-07,3.122874506732154e-07
0.011139091821684217,0.011139465606227597,-3.737845433796072e-07,3.737845433796072e-07
0.0111349360493073,0.011134716224143774,2.198251635252696e-07,2.198251635252696e-07
0.011139249106319452,0.011139465606227597,-2.1649990814519293e-07,2.1649990814519293e-07
0.011116302357593017,0.011117995933129279,-1.693575536261538e-06,1.693575536261538e-06
0.011117688417771509,0.011116910153519857,7.782642516517002e-07,7.782642516517002e-07
0.011093317238485927,0.011097532241435434,-4.2150029495070795e-06,4.2150029495070795e-06
0.01109093256649255,0.011088780381437326,2.152185055224673e-06,2.152185055224673e-06
0.011142498463094546,0.011141892684010168,6.057790843776167e-07,6.057790843776167e-07
0.011136354030030708,0.011136449442981486,-9.541295077804268e-08,9.541295077804268e-08
0.01114231902768282,0.011141892684010168,4.263436726523878e-07,4.263436726523878e-07
0.011141515898155596,0.011141520522012654,-4.623857057656222e-09,4.623857057656222e-09
0.011132689692363085,0.011132866615241887,-1.769228788021937e-07,1.769228788021937e-07
0.01111309568322675,0.011112754750793003,3.409324337462494e-07,3.409324337462494e-07
0.011123318296485808,0.011122627035259385,6.912612264230178e-07,6.912612264230178e-07
0.011141961196200478,0.011142149453674657,-1.8825747417905436e-07,1.8825747417905436e-07
